eventid,iyear,imonth,iday,extended,country,region,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype2,targtype1,targsubtype1,natlty1,targtype2,targsubtype2,natlty2,gname,individual,nperps,nperpcap,claimed,claimmode,weaptype1,weapsubtype1,weaptype2,weapsubtype2,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
2.00412E+11,2004,12,6,0,173,10,21.543155,39.174905,1,0,1,1,1,0,1,0,2,,7,46,217,,,,Al-Qaida in the Arabian Peninsula (AQAP),0,5,5,1,7,6,7,8,,9,0,4,5,1,1,-9,4,,0,,,,,,,,,,,,,,0,1,1,1
2.00501E+11,2005,1,4,0,95,10,33.303566,44.371773,1,1,1,1,1,0,1,0,1,,2,18,95,,,,Al-Qaida in Iraq,0,,0,1,6,5,5,,,2,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00501E+11,2005,1,10,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,3,25,95,,,,Al-Qaida in Iraq,0,,0,1,7,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00501E+11,2005,1,11,0,95,10,34.621521,43.668377,1,0,1,1,1,0,1,1,3,,3,22,95,,,,Al-Qaida in Iraq,0,,1,1,10,6,15,,,8,0,1,8,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00501E+11,2005,1,16,0,4,6,32.655556,65.959722,1,0,1,1,1,0,1,0,3,,15,85,4,14,67,4,Taliban,0,,0,0,,6,16,,,0,0,0,3,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00501E+11,2005,1,19,0,4,6,30.869041,66.141526,3,1,1,1,1,0,1,0,3,,1,1,4,4,35,217,Taliban,0,,0,0,,6,11,,,1,0,0,1,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00501E+11,2005,1,22,0,4,6,32.922049,65.623048,3,0,1,1,1,0,1,0,3,,3,25,4,14,67,4,Taliban,0,,0,0,,6,12,,,4,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00501E+11,2005,1,25,0,4,6,30.996068,65.475736,4,0,1,1,1,0,1,0,2,,3,25,4,,,,Taliban,0,,0,1,2,5,5,,,2,0,0,1,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00502E+11,2005,2,7,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,1,3,,1,6,95,,,,Al-Qaida in Iraq,0,1,0,1,7,6,13,,,12,0,1,7,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,3,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,1,,2,21,95,,,,Al-Qaida in Iraq,0,4,0,1,7,6,15,,,9,0,4,7,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,6,0,186,6,7.65695,81.740413,1,1,1,1,1,0,1,0,6,2,2,15,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,,0,0,0,0
2.00503E+11,2005,3,7,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,0,2,,12,62,216,2,21,4,Taliban,0,,0,1,2,5,5,,,1,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00503E+11,2005,3,11,0,4,6,33.335258,69.928467,1,0,1,1,1,0,1,0,3,,6,44,4,,,,Taliban,0,,0,1,2,6,11,,,0,0,0,0,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,14,0,95,10,35.45211,44.375465,1,1,1,1,1,0,0,0,3,,2,18,95,,,,Al-Qaida in Iraq,0,1,1,1,8,6,15,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,15,0,186,6,7.547243,81.787732,1,0,1,1,1,0,1,0,2,,14,68,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,17,0,4,6,31.544476,65.484566,1,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,,0,0,,6,12,,,5,0,0,32,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,18,0,186,6,7.702197,81.715789,1,0,1,1,1,0,1,0,6,,14,67,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,1,0,0,,13,,,,0,0,0,0,0,0,0,,,1,1,0,,6,,,0,,,,,7,-99,0,0,0,0
2.00503E+11,2005,3,21,0,186,6,7.946435,81.247846,1,0,1,1,1,0,1,0,9,,17,93,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,-99,0,,13,,,,2,0,2,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00503E+11,2005,3,28,0,186,6,7.115312,81.852488,1,0,1,1,1,0,0,0,6,,14,67,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,-9,,13,,,,0,0,0,7,0,2,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,1,0,4,6,30.996068,65.475736,4,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,,0,0,,6,16,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,7,0,186,6,7.67128,81.046484,3,0,1,1,1,0,1,0,2,,14,71,186,3,25,186,Liberation Tigers of Tamil Eelam (LTTE),0,5,0,0,,5,5,,,0,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,8,0,186,6,7.689011,81.72947,1,0,1,1,1,0,1,0,2,,17,93,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,1,0,0,,5,3,,,1,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,10,1,95,10,32.000596,44.330818,1,0,1,1,1,0,1,0,6,1,3,25,95,,,,Al-Qaida in Iraq,0,,,1,7,13,,,,1,0,0,0,0,0,-9,4,-99,1,1,0,-99,,,,,,,,,4,0,0,0,0,0
2.00504E+11,2005,4,15,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,7,46,167,,,,Al-Qaida in Iraq,0,1,0,1,7,6,15,,,1,0,1,5,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00504E+11,2005,4,15,0,186,6,7.115312,81.852488,1,0,1,1,1,0,1,0,1,,2,18,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,,0,0,,5,5,,,1,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,15,0,186,6,8.5922,81.196796,3,0,1,1,1,0,1,0,2,,4,27,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,5,5,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,24,0,95,10,34.621521,43.668377,1,0,1,1,1,0,1,0,3,,3,22,95,14,67,95,Al-Qaida in Iraq,0,,0,1,7,6,15,,,6,0,0,26,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,26,0,186,6,8.577826,81.218719,1,0,1,1,1,0,1,0,7,,2,21,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,13,,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,27,0,186,6,7.733107,81.68882,1,0,1,1,1,0,1,0,2,,3,25,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,1,0,0,,5,5,,,1,0,1,1,0,1,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00504E+11,2005,4,28,0,186,6,7.707372,81.715749,1,0,1,1,1,0,1,0,1,,22,109,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,2,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,2,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,3,,2,21,95,2,21,95,Al-Qaida in Iraq,0,,0,1,10,6,15,,,3,0,0,6,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,10,1,95,10,33.420948,43.295662,1,1,1,1,1,0,1,0,6,,2,18,95,3,25,95,Al-Qaida in Iraq,0,,,1,2,5,5,,,1,0,0,0,0,0,-9,4,-99,1,6,0,,16,,Unknown,0,,,,,4,99,0,0,0,0
2.00505E+11,2005,5,11,0,4,6,33.465179,68.690613,1,0,1,1,1,0,1,0,1,,14,84,4,,,,Taliban,0,4,0,-9,,5,5,,,2,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,12,0,186,6,7.921328,81.52467,1,0,1,1,1,0,1,0,3,2,3,23,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,15,0,0,,6,7,5,5,0,0,0,4,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,18,0,4,6,31.825871,64.576431,1,0,1,1,1,0,1,0,9,,1,4,217,14,77,4,Taliban,0,,0,1,10,13,,,,5,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00505E+11,2005,5,18,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,2,18,95,14,67,95,Al-Qaida in Iraq,0,4,0,1,7,5,5,,,1,0,0,2,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,20,0,186,6,6.906671,81.559293,1,0,1,1,1,0,1,0,3,,3,25,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,,0,0,,6,8,,,0,0,0,2,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,23,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,2,20,95,14,77,95,Al-Qaida in Iraq,0,,0,1,10,5,5,,,2,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,24,1,186,6,7.301756,81.67473,1,0,1,1,1,0,1,0,6,,14,67,186,3,25,186,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,1,3,0,,44,,,-9,-99,0,-99,,2,3,0,0,0,0
2.00505E+11,2005,5,29,0,4,6,31.617667,65.675942,4,0,1,1,1,0,1,0,1,,15,85,4,,,,Taliban,0,2,0,1,2,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,30,0,95,10,32.469238,44.416637,1,0,1,1,1,0,1,1,3,,3,25,95,,,,Al-Qaida in Iraq,0,3,0,1,7,6,13,,,34,0,3,108,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00505E+11,2005,5,31,0,186,6,6.941837,79.861687,1,0,1,1,1,0,1,0,2,,4,34,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,1,0,0,,5,5,,,1,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,1,0,186,6,6.941837,79.861687,1,0,1,1,1,0,1,0,1,,4,34,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,2,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,2,0,4,6,31.60063,64.369652,1,1,1,1,1,1,1,0,3,1,3,25,4,,,,Taliban,0,,5,0,,6,12,,,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,2,0,4,6,32.100204,66.901016,1,1,1,1,1,1,1,0,3,,21,107,4,,,,Taliban,0,,0,0,,13,,,,1,0,0,1,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,7,0,4,6,31.002735,66.405617,1,1,1,1,1,0,1,0,9,,1,1,153,4,35,217,Taliban,0,,5,1,8,13,,,,2,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00506E+11,2005,6,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,7,46,179,2,20,217,Al-Qaida in Iraq,0,1,0,1,10,6,15,,,1,0,1,0,0,0,1,2,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00506E+11,2005,6,11,0,186,6,8.757816,80.487907,1,0,1,1,1,0,1,0,2,3,2,15,186,4,34,186,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,0,,5,5,6,7,2,0,0,6,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,18,0,186,6,8.324973,81.30074,1,0,1,1,1,0,1,0,2,,3,25,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,4,0,-9,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,18,0,4,6,32.413564,66.350075,3,0,1,1,1,0,1,0,6,,3,25,4,2,18,4,Taliban,0,,0,1,2,13,,,,0,0,0,0,0,0,0,,,1,13,0,,-99,,Unknown,0,,,,,7,-99,0,0,0,0
2.00506E+11,2005,6,21,0,4,6,31.623036,65.054246,3,0,1,1,1,0,1,0,2,1,14,84,4,,,,Taliban,0,,0,1,8,5,5,,,1,0,0,1,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00506E+11,2005,6,28,0,4,6,32.495328,62.262663,4,0,1,1,1,0,1,0,7,,1,12,209,,,,Taliban,0,,0,0,,8,18,,,0,0,0,0,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,1,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,15,85,95,,,,Al-Qaida in Iraq,0,,0,1,7,5,2,,,5,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,1,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,2,15,95,,,,Al-Qaida in Iraq,0,1,0,0,,6,15,,,2,0,1,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,1,0,4,6,33.458527,69.995087,1,0,1,1,1,0,1,0,3,,8,49,4,,,,Taliban,0,,0,0,,6,12,,,2,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,2,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,3,25,95,,,,Al-Qaida in Iraq,0,,0,0,,6,15,,,20,0,1,21,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,2,0,95,10,32.469238,44.416637,1,0,1,1,1,0,1,1,3,,3,25,95,,,,Al-Qaida in Iraq,0,,0,0,,6,13,,,8,0,2,26,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,2,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,3,,3,25,95,,,,Al-Qaida in Iraq,0,,0,0,,6,15,,,0,0,0,9,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,2,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,6,,7,45,60,,,,Al-Qaida in Iraq,0,,0,1,7,5,5,,,0,0,0,0,0,0,0,,,1,1,0,,4,,Unknown,0,,,,,4,0,0,1,1,1
2.00507E+11,2005,7,3,0,4,6,31.16667,65.66667,1,0,1,1,1,0,1,0,2,,15,85,4,,,,Taliban,0,,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,4,0,4,6,33.542622,68.415329,1,1,1,1,1,0,1,0,3,,1,12,209,,,,Taliban,0,,0,0,,6,16,,,2,0,0,2,0,0,-9,,,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,4,0,4,6,30.094363,65.285708,3,0,1,1,1,0,1,0,6,,3,25,4,,,,Taliban,0,,0,0,,5,5,,,2,0,0,0,0,0,0,,,1,2,0,-99,,,,0,,,,,4,0,0,0,0,0
2.00507E+11,2005,7,5,0,95,10,33.303566,44.371773,1,1,1,1,1,0,0,0,2,,7,45,18,,,,Al-Qaida in Iraq,0,,0,0,,5,2,,,0,0,0,1,0,0,-9,,,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,5,0,95,10,33.303566,44.371773,1,1,1,1,1,0,0,0,2,,7,45,153,,,,Al-Qaida in Iraq,0,,0,0,,5,2,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,6,0,186,6,7.414383,81.830633,1,0,1,1,1,0,1,0,2,,3,25,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,,0,0,,5,5,,,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,7,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,1,3,,19,102,216,,,,Al-Qaida,0,1,0,1,7,6,13,,,8,0,1,171,0,0,1,2,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,7,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,1,3,,19,102,216,,,,Al-Qaida,0,1,0,1,7,6,13,,,27,0,1,340,0,0,1,2,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,7,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,1,3,,19,102,216,,,,Al-Qaida,0,1,0,1,7,6,13,,,7,0,1,163,0,0,1,2,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,7,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,1,3,,19,99,216,,,,Al-Qaida,0,1,0,1,7,6,13,,,14,0,1,110,0,0,1,2,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,7,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,7,45,60,,,,Al-Qaida in Iraq,0,,,1,10,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,9,0,4,6,33.1782,68.752533,1,0,1,1,1,0,1,0,1,,15,85,4,,,,Taliban,0,,,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,10,0,4,6,30.437013,63.334348,3,0,1,1,1,0,1,0,2,6,3,23,4,,,,Taliban,0,,0,0,,5,5,9,23,10,0,0,3,0,0,0,,,1,6,0,,-99,,Unknown,0,,,,,4,0,0,0,0,0
2.00507E+11,2005,7,13,0,4,6,31.781788,64.701233,1,0,1,1,1,0,1,0,1,,15,85,4,,,,Taliban,0,2,0,0,,5,5,,,1,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,14,0,95,10,33.303566,44.371773,1,1,1,1,1,0,1,1,3,,13,66,95,,,,Al-Qaida in Iraq,0,2,1,1,10,6,15,6,13,3,0,1,13,0,1,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,19,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,1,,2,18,95,,,,Al-Qaida in Iraq,0,,0,1,7,5,5,,,3,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,21,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,0,3,,19,100,216,,,,Al-Qaida,0,,0,1,7,6,16,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,21,1,4,6,31.363647,63.958611,4,0,1,1,1,0,1,0,6,,3,25,4,,,,Taliban,0,,0,1,2,13,,,,6,0,0,0,0,0,-9,,,1,6,0,,1,Afghanistan,Afghanistan,0,,,,,4,0,0,0,0,0
2.00507E+11,2005,7,21,0,186,6,7.219392,81.849757,1,0,1,1,1,0,1,0,3,,3,25,186,14,,186,Liberation Tigers of Tamil Eelam (LTTE),0,,0,0,,6,7,,,2,0,1,9,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,21,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,0,3,,19,100,216,,,,Al-Qaida,0,,0,1,7,6,16,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,21,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,0,3,,19,100,216,,,,Al-Qaida,0,,0,1,7,6,16,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,21,0,603,8,51.504387,-0.140041,1,0,1,1,1,1,1,0,3,,19,101,216,,,,Al-Qaida,0,,0,1,7,6,16,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00507E+11,2005,7,22,0,4,6,31.363647,63.958611,4,0,1,1,1,0,1,0,2,,2,18,4,,,,Taliban,0,,0,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,23,0,4,6,31.544476,65.484566,1,0,1,1,1,0,1,0,1,,2,14,4,,,,Taliban,0,2,0,0,,5,2,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,25,0,4,6,32.233056,66.111667,2,0,1,1,1,0,1,0,9,,4,37,4,,,,Taliban,0,,0,0,,13,,,,0,0,0,4,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,25,0,4,6,33.001238,68.643557,2,0,1,1,1,0,1,0,2,,2,19,4,,,,Taliban,0,2,0,0,,5,5,,,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,25,0,4,6,33.335258,69.928467,1,0,1,1,1,0,1,0,3,,15,85,4,,,,Taliban,0,,0,0,,6,16,,,0,0,0,1,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,26,0,4,6,31.46123,66.52239,3,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,,0,0,,6,11,,,3,0,1,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,26,0,4,6,33.1782,68.752533,1,1,1,1,1,0,1,0,3,,14,84,4,,,,Taliban,0,,0,1,8,6,12,,,1,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,29,0,95,10,36.803982,42.093945,1,0,1,1,1,0,1,1,3,,3,25,95,,,,Al-Qaida in Iraq,0,1,0,1,10,6,13,,,44,0,1,57,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00507E+11,2005,7,31,0,4,6,31.363647,63.958611,4,1,1,1,1,0,1,0,2,,3,25,4,14,,,Taliban,0,,0,0,,5,5,,,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,2,0,4,6,31.60063,64.369652,1,0,1,1,1,0,1,0,2,,2,19,4,,,,Taliban,0,4,4,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,2,0,4,6,33.498229,67.761598,4,0,1,1,1,0,1,0,2,,14,71,4,,,,Taliban,0,,0,1,8,9,23,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,4,0,4,6,32.630883,66.767491,3,0,1,1,1,0,1,0,1,,2,20,4,,,,Taliban,0,4,0,1,2,5,5,,,1,0,0,0,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,4,0,4,6,31.517962,64.11378,3,0,1,1,1,0,1,0,1,,15,85,4,,,,Taliban,0,2,0,1,2,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,7,0,186,6,8.351263,81.006993,1,0,1,1,1,0,1,0,3,,2,15,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,4,4,0,,6,7,,,0,0,0,4,0,1,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,8,0,4,6,33.292778,68.286389,1,0,1,1,1,0,1,0,2,,14,77,4,14,77,4,Taliban,0,6,1,1,2,5,5,,,1,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,12,0,4,6,31.617667,65.675942,4,0,1,1,1,0,1,0,3,,14,67,4,1,7,4,Taliban,0,,0,0,,6,16,,,0,0,0,4,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,12,0,186,6,6.941837,79.861687,1,0,1,1,1,0,1,0,2,,10,53,186,14,68,186,Liberation Tigers of Tamil Eelam (LTTE),0,2,0,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,12,0,186,6,6.941837,79.861687,1,0,1,1,1,0,1,0,1,,7,45,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,1,0,0,,5,4,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,15,1,4,6,32.100204,66.901016,1,0,1,1,1,0,1,0,6,,1,12,209,1,12,4,Taliban,0,,0,1,10,13,,,,0,0,0,0,0,0,0,,,1,5,0,,4,,Afghanistan,0,,,,,2,5,0,1,1,1
2.00508E+11,2005,8,18,0,4,6,32.801389,67.746389,1,0,1,1,1,0,1,0,2,,3,25,4,14,67,4,Taliban,0,,0,1,2,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,20,0,4,6,32.475624,67.61425,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,,0,1,2,5,5,,,1,0,0,1,0,0,-9,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,21,0,4,6,31.550039,65.45263,3,0,1,1,1,0,1,0,1,,15,85,4,14,67,4,Taliban,0,2,0,1,2,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00508E+11,2005,8,21,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,0,3,,7,45,217,,,,Taliban,0,,0,1,2,6,16,,,0,0,0,2,2,0,1,,,0,,,,,,,,,,,,,,0,1,1,1
2.00508E+11,2005,8,23,0,95,10,33.74324,44.623825,1,0,1,1,1,0,1,1,3,,4,27,999,14,77,999,Al-Qaida in Iraq,0,1,0,1,7,6,13,,,8,2,1,20,10,0,-9,4,-99,0,,,,,,,,,,,,,,0,1,1,1
2.00508E+11,2005,8,25,0,4,6,31.60063,64.369652,1,0,1,1,1,0,1,0,1,,2,18,4,14,67,4,Taliban,0,,0,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
